id	label	model
341026	Society	ai4bharat/IndicBERTv2-MLM-only
756812	None	ai4bharat/IndicBERTv2-MLM-only
446998	None	ai4bharat/IndicBERTv2-MLM-only
507755	None	ai4bharat/IndicBERTv2-MLM-only
252185	None	ai4bharat/IndicBERTv2-MLM-only
677872	Individual	ai4bharat/IndicBERTv2-MLM-only
573406	None	ai4bharat/IndicBERTv2-MLM-only
708512	None	ai4bharat/IndicBERTv2-MLM-only
35865	Organization	ai4bharat/IndicBERTv2-MLM-only
521314	None	ai4bharat/IndicBERTv2-MLM-only
629720	None	ai4bharat/IndicBERTv2-MLM-only
579590	None	ai4bharat/IndicBERTv2-MLM-only
420676	Society	ai4bharat/IndicBERTv2-MLM-only
888468	Individual	ai4bharat/IndicBERTv2-MLM-only
507098	None	ai4bharat/IndicBERTv2-MLM-only
33791	None	ai4bharat/IndicBERTv2-MLM-only
628771	None	ai4bharat/IndicBERTv2-MLM-only
197579	Organization	ai4bharat/IndicBERTv2-MLM-only
228413	None	ai4bharat/IndicBERTv2-MLM-only
607208	Individual	ai4bharat/IndicBERTv2-MLM-only
482851	Individual	ai4bharat/IndicBERTv2-MLM-only
641065	None	ai4bharat/IndicBERTv2-MLM-only
154089	None	ai4bharat/IndicBERTv2-MLM-only
21246	None	ai4bharat/IndicBERTv2-MLM-only
99970	None	ai4bharat/IndicBERTv2-MLM-only
243706	Society	ai4bharat/IndicBERTv2-MLM-only
366232	None	ai4bharat/IndicBERTv2-MLM-only
799431	Society	ai4bharat/IndicBERTv2-MLM-only
151836	None	ai4bharat/IndicBERTv2-MLM-only
384383	None	ai4bharat/IndicBERTv2-MLM-only
430350	Individual	ai4bharat/IndicBERTv2-MLM-only
321512	None	ai4bharat/IndicBERTv2-MLM-only
791877	None	ai4bharat/IndicBERTv2-MLM-only
369126	Community	ai4bharat/IndicBERTv2-MLM-only
769210	None	ai4bharat/IndicBERTv2-MLM-only
389866	None	ai4bharat/IndicBERTv2-MLM-only
124392	None	ai4bharat/IndicBERTv2-MLM-only
111565	Community	ai4bharat/IndicBERTv2-MLM-only
87928	Organization	ai4bharat/IndicBERTv2-MLM-only
507897	Individual	ai4bharat/IndicBERTv2-MLM-only
284276	None	ai4bharat/IndicBERTv2-MLM-only
211557	Organization	ai4bharat/IndicBERTv2-MLM-only
407528	Community	ai4bharat/IndicBERTv2-MLM-only
656024	None	ai4bharat/IndicBERTv2-MLM-only
163256	None	ai4bharat/IndicBERTv2-MLM-only
701482	None	ai4bharat/IndicBERTv2-MLM-only
28613	None	ai4bharat/IndicBERTv2-MLM-only
393451	None	ai4bharat/IndicBERTv2-MLM-only
130986	None	ai4bharat/IndicBERTv2-MLM-only
47847	None	ai4bharat/IndicBERTv2-MLM-only
474831	None	ai4bharat/IndicBERTv2-MLM-only
262358	Organization	ai4bharat/IndicBERTv2-MLM-only
809182	None	ai4bharat/IndicBERTv2-MLM-only
912597	None	ai4bharat/IndicBERTv2-MLM-only
491193	None	ai4bharat/IndicBERTv2-MLM-only
605569	Individual	ai4bharat/IndicBERTv2-MLM-only
380424	None	ai4bharat/IndicBERTv2-MLM-only
603456	Individual	ai4bharat/IndicBERTv2-MLM-only
107100	Organization	ai4bharat/IndicBERTv2-MLM-only
626831	None	ai4bharat/IndicBERTv2-MLM-only
447213	None	ai4bharat/IndicBERTv2-MLM-only
697862	None	ai4bharat/IndicBERTv2-MLM-only
91497	Organization	ai4bharat/IndicBERTv2-MLM-only
652526	None	ai4bharat/IndicBERTv2-MLM-only
24792	None	ai4bharat/IndicBERTv2-MLM-only
571083	Individual	ai4bharat/IndicBERTv2-MLM-only
890268	Individual	ai4bharat/IndicBERTv2-MLM-only
5297	None	ai4bharat/IndicBERTv2-MLM-only
920594	Individual	ai4bharat/IndicBERTv2-MLM-only
172944	Community	ai4bharat/IndicBERTv2-MLM-only
624079	None	ai4bharat/IndicBERTv2-MLM-only
770329	None	ai4bharat/IndicBERTv2-MLM-only
692607	Community	ai4bharat/IndicBERTv2-MLM-only
3052	None	ai4bharat/IndicBERTv2-MLM-only
844455	Individual	ai4bharat/IndicBERTv2-MLM-only
814896	Individual	ai4bharat/IndicBERTv2-MLM-only
110591	None	ai4bharat/IndicBERTv2-MLM-only
180575	None	ai4bharat/IndicBERTv2-MLM-only
254322	None	ai4bharat/IndicBERTv2-MLM-only
574720	None	ai4bharat/IndicBERTv2-MLM-only
622377	None	ai4bharat/IndicBERTv2-MLM-only
623083	Organization	ai4bharat/IndicBERTv2-MLM-only
668718	Community	ai4bharat/IndicBERTv2-MLM-only
633172	None	ai4bharat/IndicBERTv2-MLM-only
6790	None	ai4bharat/IndicBERTv2-MLM-only
850984	Organization	ai4bharat/IndicBERTv2-MLM-only
500524	Organization	ai4bharat/IndicBERTv2-MLM-only
581344	None	ai4bharat/IndicBERTv2-MLM-only
654769	None	ai4bharat/IndicBERTv2-MLM-only
706547	None	ai4bharat/IndicBERTv2-MLM-only
603782	None	ai4bharat/IndicBERTv2-MLM-only
302171	None	ai4bharat/IndicBERTv2-MLM-only
744717	None	ai4bharat/IndicBERTv2-MLM-only
512972	None	ai4bharat/IndicBERTv2-MLM-only
781353	None	ai4bharat/IndicBERTv2-MLM-only
384814	None	ai4bharat/IndicBERTv2-MLM-only
15032	None	ai4bharat/IndicBERTv2-MLM-only
251425	Organization	ai4bharat/IndicBERTv2-MLM-only
813466	None	ai4bharat/IndicBERTv2-MLM-only
675844	None	ai4bharat/IndicBERTv2-MLM-only
2583	Community	ai4bharat/IndicBERTv2-MLM-only
659227	None	ai4bharat/IndicBERTv2-MLM-only
169886	None	ai4bharat/IndicBERTv2-MLM-only
381979	Society	ai4bharat/IndicBERTv2-MLM-only
299641	Individual	ai4bharat/IndicBERTv2-MLM-only
704171	None	ai4bharat/IndicBERTv2-MLM-only
618279	Community	ai4bharat/IndicBERTv2-MLM-only
641060	None	ai4bharat/IndicBERTv2-MLM-only
562096	None	ai4bharat/IndicBERTv2-MLM-only
318122	Individual	ai4bharat/IndicBERTv2-MLM-only
451639	None	ai4bharat/IndicBERTv2-MLM-only
653504	None	ai4bharat/IndicBERTv2-MLM-only
144836	None	ai4bharat/IndicBERTv2-MLM-only
426811	Society	ai4bharat/IndicBERTv2-MLM-only
399359	None	ai4bharat/IndicBERTv2-MLM-only
610564	Organization	ai4bharat/IndicBERTv2-MLM-only
246780	None	ai4bharat/IndicBERTv2-MLM-only
838887	None	ai4bharat/IndicBERTv2-MLM-only
144994	None	ai4bharat/IndicBERTv2-MLM-only
854277	None	ai4bharat/IndicBERTv2-MLM-only
865313	None	ai4bharat/IndicBERTv2-MLM-only
578428	None	ai4bharat/IndicBERTv2-MLM-only
187917	None	ai4bharat/IndicBERTv2-MLM-only
348388	Organization	ai4bharat/IndicBERTv2-MLM-only
741123	None	ai4bharat/IndicBERTv2-MLM-only
634544	None	ai4bharat/IndicBERTv2-MLM-only
778366	None	ai4bharat/IndicBERTv2-MLM-only
441000	None	ai4bharat/IndicBERTv2-MLM-only
377994	None	ai4bharat/IndicBERTv2-MLM-only
362805	Community	ai4bharat/IndicBERTv2-MLM-only
12475	None	ai4bharat/IndicBERTv2-MLM-only
460383	Community	ai4bharat/IndicBERTv2-MLM-only
870913	Individual	ai4bharat/IndicBERTv2-MLM-only
2715	None	ai4bharat/IndicBERTv2-MLM-only
921356	None	ai4bharat/IndicBERTv2-MLM-only
196647	Organization	ai4bharat/IndicBERTv2-MLM-only
824151	None	ai4bharat/IndicBERTv2-MLM-only
382540	Organization	ai4bharat/IndicBERTv2-MLM-only
1087	None	ai4bharat/IndicBERTv2-MLM-only
380610	None	ai4bharat/IndicBERTv2-MLM-only
416517	None	ai4bharat/IndicBERTv2-MLM-only
456028	None	ai4bharat/IndicBERTv2-MLM-only
431471	None	ai4bharat/IndicBERTv2-MLM-only
453235	Organization	ai4bharat/IndicBERTv2-MLM-only
927587	None	ai4bharat/IndicBERTv2-MLM-only
422259	None	ai4bharat/IndicBERTv2-MLM-only
896697	None	ai4bharat/IndicBERTv2-MLM-only
42562	None	ai4bharat/IndicBERTv2-MLM-only
197313	Individual	ai4bharat/IndicBERTv2-MLM-only
690302	Community	ai4bharat/IndicBERTv2-MLM-only
925174	None	ai4bharat/IndicBERTv2-MLM-only
535584	Individual	ai4bharat/IndicBERTv2-MLM-only
931365	None	ai4bharat/IndicBERTv2-MLM-only
227393	Individual	ai4bharat/IndicBERTv2-MLM-only
329379	None	ai4bharat/IndicBERTv2-MLM-only
56445	None	ai4bharat/IndicBERTv2-MLM-only
546158	Organization	ai4bharat/IndicBERTv2-MLM-only
258725	None	ai4bharat/IndicBERTv2-MLM-only
175825	None	ai4bharat/IndicBERTv2-MLM-only
937532	None	ai4bharat/IndicBERTv2-MLM-only
833099	Community	ai4bharat/IndicBERTv2-MLM-only
321436	None	ai4bharat/IndicBERTv2-MLM-only
755018	None	ai4bharat/IndicBERTv2-MLM-only
798262	Organization	ai4bharat/IndicBERTv2-MLM-only
866278	None	ai4bharat/IndicBERTv2-MLM-only
210321	Organization	ai4bharat/IndicBERTv2-MLM-only
363164	None	ai4bharat/IndicBERTv2-MLM-only
370542	None	ai4bharat/IndicBERTv2-MLM-only
132703	None	ai4bharat/IndicBERTv2-MLM-only
601946	None	ai4bharat/IndicBERTv2-MLM-only
897150	None	ai4bharat/IndicBERTv2-MLM-only
256376	None	ai4bharat/IndicBERTv2-MLM-only
240015	None	ai4bharat/IndicBERTv2-MLM-only
259547	Individual	ai4bharat/IndicBERTv2-MLM-only
67131	None	ai4bharat/IndicBERTv2-MLM-only
923885	Individual	ai4bharat/IndicBERTv2-MLM-only
226135	Individual	ai4bharat/IndicBERTv2-MLM-only
662300	None	ai4bharat/IndicBERTv2-MLM-only
677456	Organization	ai4bharat/IndicBERTv2-MLM-only
485008	Community	ai4bharat/IndicBERTv2-MLM-only
529942	Organization	ai4bharat/IndicBERTv2-MLM-only
914346	None	ai4bharat/IndicBERTv2-MLM-only
298173	Organization	ai4bharat/IndicBERTv2-MLM-only
446809	None	ai4bharat/IndicBERTv2-MLM-only
671424	Individual	ai4bharat/IndicBERTv2-MLM-only
793955	Society	ai4bharat/IndicBERTv2-MLM-only
157776	Organization	ai4bharat/IndicBERTv2-MLM-only
283469	None	ai4bharat/IndicBERTv2-MLM-only
206317	None	ai4bharat/IndicBERTv2-MLM-only
33066	None	ai4bharat/IndicBERTv2-MLM-only
36214	Organization	ai4bharat/IndicBERTv2-MLM-only
683112	None	ai4bharat/IndicBERTv2-MLM-only
831416	Community	ai4bharat/IndicBERTv2-MLM-only
473865	None	ai4bharat/IndicBERTv2-MLM-only
783655	Society	ai4bharat/IndicBERTv2-MLM-only
344565	None	ai4bharat/IndicBERTv2-MLM-only
240377	None	ai4bharat/IndicBERTv2-MLM-only
205517	None	ai4bharat/IndicBERTv2-MLM-only
624990	None	ai4bharat/IndicBERTv2-MLM-only
114646	Individual	ai4bharat/IndicBERTv2-MLM-only
860260	Organization	ai4bharat/IndicBERTv2-MLM-only
321233	None	ai4bharat/IndicBERTv2-MLM-only
287639	None	ai4bharat/IndicBERTv2-MLM-only
698525	None	ai4bharat/IndicBERTv2-MLM-only
640865	None	ai4bharat/IndicBERTv2-MLM-only
493551	None	ai4bharat/IndicBERTv2-MLM-only
329369	None	ai4bharat/IndicBERTv2-MLM-only
687000	Individual	ai4bharat/IndicBERTv2-MLM-only
938515	None	ai4bharat/IndicBERTv2-MLM-only
71327	None	ai4bharat/IndicBERTv2-MLM-only
82872	Organization	ai4bharat/IndicBERTv2-MLM-only
564549	None	ai4bharat/IndicBERTv2-MLM-only
93050	None	ai4bharat/IndicBERTv2-MLM-only
684599	None	ai4bharat/IndicBERTv2-MLM-only
923214	None	ai4bharat/IndicBERTv2-MLM-only
712666	None	ai4bharat/IndicBERTv2-MLM-only
516447	None	ai4bharat/IndicBERTv2-MLM-only
789503	None	ai4bharat/IndicBERTv2-MLM-only
126197	Organization	ai4bharat/IndicBERTv2-MLM-only
83510	None	ai4bharat/IndicBERTv2-MLM-only
693378	None	ai4bharat/IndicBERTv2-MLM-only
766830	Community	ai4bharat/IndicBERTv2-MLM-only
917369	Community	ai4bharat/IndicBERTv2-MLM-only
140689	Community	ai4bharat/IndicBERTv2-MLM-only
828319	None	ai4bharat/IndicBERTv2-MLM-only
441784	Society	ai4bharat/IndicBERTv2-MLM-only
584069	None	ai4bharat/IndicBERTv2-MLM-only
595722	None	ai4bharat/IndicBERTv2-MLM-only
587975	Individual	ai4bharat/IndicBERTv2-MLM-only
737847	Community	ai4bharat/IndicBERTv2-MLM-only
355260	None	ai4bharat/IndicBERTv2-MLM-only
208807	None	ai4bharat/IndicBERTv2-MLM-only
698527	Individual	ai4bharat/IndicBERTv2-MLM-only
342704	None	ai4bharat/IndicBERTv2-MLM-only
281083	None	ai4bharat/IndicBERTv2-MLM-only
594110	Individual	ai4bharat/IndicBERTv2-MLM-only
208175	Individual	ai4bharat/IndicBERTv2-MLM-only
536181	Individual	ai4bharat/IndicBERTv2-MLM-only
562508	Society	ai4bharat/IndicBERTv2-MLM-only
844368	Organization	ai4bharat/IndicBERTv2-MLM-only
355570	Individual	ai4bharat/IndicBERTv2-MLM-only
576652	Individual	ai4bharat/IndicBERTv2-MLM-only
230254	Individual	ai4bharat/IndicBERTv2-MLM-only
396913	None	ai4bharat/IndicBERTv2-MLM-only
160607	None	ai4bharat/IndicBERTv2-MLM-only
775615	None	ai4bharat/IndicBERTv2-MLM-only
634523	Organization	ai4bharat/IndicBERTv2-MLM-only
313291	Individual	ai4bharat/IndicBERTv2-MLM-only
631046	Individual	ai4bharat/IndicBERTv2-MLM-only
550426	Individual	ai4bharat/IndicBERTv2-MLM-only
807498	Society	ai4bharat/IndicBERTv2-MLM-only
388081	None	ai4bharat/IndicBERTv2-MLM-only
532701	None	ai4bharat/IndicBERTv2-MLM-only
506934	None	ai4bharat/IndicBERTv2-MLM-only
322440	None	ai4bharat/IndicBERTv2-MLM-only
507780	None	ai4bharat/IndicBERTv2-MLM-only
133106	Organization	ai4bharat/IndicBERTv2-MLM-only
584019	Individual	ai4bharat/IndicBERTv2-MLM-only
474793	None	ai4bharat/IndicBERTv2-MLM-only
890928	None	ai4bharat/IndicBERTv2-MLM-only
888703	None	ai4bharat/IndicBERTv2-MLM-only
391227	Community	ai4bharat/IndicBERTv2-MLM-only
511127	None	ai4bharat/IndicBERTv2-MLM-only
507374	Individual	ai4bharat/IndicBERTv2-MLM-only
680347	None	ai4bharat/IndicBERTv2-MLM-only
63627	None	ai4bharat/IndicBERTv2-MLM-only
903197	Individual	ai4bharat/IndicBERTv2-MLM-only
938868	None	ai4bharat/IndicBERTv2-MLM-only
675732	None	ai4bharat/IndicBERTv2-MLM-only
482546	None	ai4bharat/IndicBERTv2-MLM-only
675440	None	ai4bharat/IndicBERTv2-MLM-only
115168	None	ai4bharat/IndicBERTv2-MLM-only
352533	Individual	ai4bharat/IndicBERTv2-MLM-only
630861	Individual	ai4bharat/IndicBERTv2-MLM-only
768879	Society	ai4bharat/IndicBERTv2-MLM-only
882539	None	ai4bharat/IndicBERTv2-MLM-only
558518	None	ai4bharat/IndicBERTv2-MLM-only
937312	None	ai4bharat/IndicBERTv2-MLM-only
422059	None	ai4bharat/IndicBERTv2-MLM-only
416662	None	ai4bharat/IndicBERTv2-MLM-only
632696	Organization	ai4bharat/IndicBERTv2-MLM-only
203962	None	ai4bharat/IndicBERTv2-MLM-only
857709	None	ai4bharat/IndicBERTv2-MLM-only
793617	Community	ai4bharat/IndicBERTv2-MLM-only
486353	None	ai4bharat/IndicBERTv2-MLM-only
635854	None	ai4bharat/IndicBERTv2-MLM-only
84223	None	ai4bharat/IndicBERTv2-MLM-only
150930	None	ai4bharat/IndicBERTv2-MLM-only
156149	None	ai4bharat/IndicBERTv2-MLM-only
772243	Individual	ai4bharat/IndicBERTv2-MLM-only
644418	None	ai4bharat/IndicBERTv2-MLM-only
723392	None	ai4bharat/IndicBERTv2-MLM-only
717266	Individual	ai4bharat/IndicBERTv2-MLM-only
75367	Community	ai4bharat/IndicBERTv2-MLM-only
398304	None	ai4bharat/IndicBERTv2-MLM-only
350619	None	ai4bharat/IndicBERTv2-MLM-only
633361	None	ai4bharat/IndicBERTv2-MLM-only
545400	None	ai4bharat/IndicBERTv2-MLM-only
184710	Individual	ai4bharat/IndicBERTv2-MLM-only
126450	None	ai4bharat/IndicBERTv2-MLM-only
157874	Community	ai4bharat/IndicBERTv2-MLM-only
268695	None	ai4bharat/IndicBERTv2-MLM-only
443262	Community	ai4bharat/IndicBERTv2-MLM-only
405050	Organization	ai4bharat/IndicBERTv2-MLM-only
475199	None	ai4bharat/IndicBERTv2-MLM-only
909906	None	ai4bharat/IndicBERTv2-MLM-only
619424	Individual	ai4bharat/IndicBERTv2-MLM-only
338317	Individual	ai4bharat/IndicBERTv2-MLM-only
208842	Community	ai4bharat/IndicBERTv2-MLM-only
297713	Society	ai4bharat/IndicBERTv2-MLM-only
198549	Individual	ai4bharat/IndicBERTv2-MLM-only
240451	None	ai4bharat/IndicBERTv2-MLM-only
432313	None	ai4bharat/IndicBERTv2-MLM-only
556009	Individual	ai4bharat/IndicBERTv2-MLM-only
291078	None	ai4bharat/IndicBERTv2-MLM-only
647866	None	ai4bharat/IndicBERTv2-MLM-only
885374	None	ai4bharat/IndicBERTv2-MLM-only
149363	None	ai4bharat/IndicBERTv2-MLM-only
169573	None	ai4bharat/IndicBERTv2-MLM-only
456507	Individual	ai4bharat/IndicBERTv2-MLM-only
589233	None	ai4bharat/IndicBERTv2-MLM-only
112377	None	ai4bharat/IndicBERTv2-MLM-only
831724	Individual	ai4bharat/IndicBERTv2-MLM-only
5407	None	ai4bharat/IndicBERTv2-MLM-only
15943	Organization	ai4bharat/IndicBERTv2-MLM-only
741246	None	ai4bharat/IndicBERTv2-MLM-only
61405	None	ai4bharat/IndicBERTv2-MLM-only
915869	None	ai4bharat/IndicBERTv2-MLM-only
511267	None	ai4bharat/IndicBERTv2-MLM-only
1471	None	ai4bharat/IndicBERTv2-MLM-only
367605	Community	ai4bharat/IndicBERTv2-MLM-only
174842	Community	ai4bharat/IndicBERTv2-MLM-only
137391	None	ai4bharat/IndicBERTv2-MLM-only
840729	Individual	ai4bharat/IndicBERTv2-MLM-only
416127	Individual	ai4bharat/IndicBERTv2-MLM-only
330333	Individual	ai4bharat/IndicBERTv2-MLM-only
670421	Community	ai4bharat/IndicBERTv2-MLM-only
242499	Individual	ai4bharat/IndicBERTv2-MLM-only
144117	Individual	ai4bharat/IndicBERTv2-MLM-only
639424	Individual	ai4bharat/IndicBERTv2-MLM-only
394368	Community	ai4bharat/IndicBERTv2-MLM-only
291259	Community	ai4bharat/IndicBERTv2-MLM-only
142509	None	ai4bharat/IndicBERTv2-MLM-only
226408	Community	ai4bharat/IndicBERTv2-MLM-only
486351	None	ai4bharat/IndicBERTv2-MLM-only
865343	None	ai4bharat/IndicBERTv2-MLM-only
490548	None	ai4bharat/IndicBERTv2-MLM-only
430804	None	ai4bharat/IndicBERTv2-MLM-only
292631	Organization	ai4bharat/IndicBERTv2-MLM-only
399708	None	ai4bharat/IndicBERTv2-MLM-only
62074	None	ai4bharat/IndicBERTv2-MLM-only
277817	None	ai4bharat/IndicBERTv2-MLM-only
451449	None	ai4bharat/IndicBERTv2-MLM-only
937837	None	ai4bharat/IndicBERTv2-MLM-only
69996	Organization	ai4bharat/IndicBERTv2-MLM-only
472779	None	ai4bharat/IndicBERTv2-MLM-only
593869	Organization	ai4bharat/IndicBERTv2-MLM-only
113374	None	ai4bharat/IndicBERTv2-MLM-only
295098	None	ai4bharat/IndicBERTv2-MLM-only
688164	None	ai4bharat/IndicBERTv2-MLM-only
754307	Community	ai4bharat/IndicBERTv2-MLM-only
185344	None	ai4bharat/IndicBERTv2-MLM-only
206819	None	ai4bharat/IndicBERTv2-MLM-only
776128	Community	ai4bharat/IndicBERTv2-MLM-only
438265	None	ai4bharat/IndicBERTv2-MLM-only
586064	None	ai4bharat/IndicBERTv2-MLM-only
588534	None	ai4bharat/IndicBERTv2-MLM-only
863686	None	ai4bharat/IndicBERTv2-MLM-only
694501	Community	ai4bharat/IndicBERTv2-MLM-only
97900	None	ai4bharat/IndicBERTv2-MLM-only
166900	None	ai4bharat/IndicBERTv2-MLM-only
109971	None	ai4bharat/IndicBERTv2-MLM-only
497464	Individual	ai4bharat/IndicBERTv2-MLM-only
376477	None	ai4bharat/IndicBERTv2-MLM-only
65718	None	ai4bharat/IndicBERTv2-MLM-only
784043	Organization	ai4bharat/IndicBERTv2-MLM-only
702897	None	ai4bharat/IndicBERTv2-MLM-only
352371	None	ai4bharat/IndicBERTv2-MLM-only
52223	None	ai4bharat/IndicBERTv2-MLM-only
131128	None	ai4bharat/IndicBERTv2-MLM-only
13831	Society	ai4bharat/IndicBERTv2-MLM-only
148597	None	ai4bharat/IndicBERTv2-MLM-only
60602	None	ai4bharat/IndicBERTv2-MLM-only
752509	Society	ai4bharat/IndicBERTv2-MLM-only
730085	None	ai4bharat/IndicBERTv2-MLM-only
625048	None	ai4bharat/IndicBERTv2-MLM-only
541629	Community	ai4bharat/IndicBERTv2-MLM-only
895206	Individual	ai4bharat/IndicBERTv2-MLM-only
725993	Society	ai4bharat/IndicBERTv2-MLM-only
296053	None	ai4bharat/IndicBERTv2-MLM-only
240086	None	ai4bharat/IndicBERTv2-MLM-only
106374	Organization	ai4bharat/IndicBERTv2-MLM-only
2358	None	ai4bharat/IndicBERTv2-MLM-only
655996	None	ai4bharat/IndicBERTv2-MLM-only
2640	Organization	ai4bharat/IndicBERTv2-MLM-only
583695	Organization	ai4bharat/IndicBERTv2-MLM-only
740126	Community	ai4bharat/IndicBERTv2-MLM-only
116038	None	ai4bharat/IndicBERTv2-MLM-only
839438	None	ai4bharat/IndicBERTv2-MLM-only
216777	None	ai4bharat/IndicBERTv2-MLM-only
717153	None	ai4bharat/IndicBERTv2-MLM-only
628314	None	ai4bharat/IndicBERTv2-MLM-only
49560	Organization	ai4bharat/IndicBERTv2-MLM-only
484546	None	ai4bharat/IndicBERTv2-MLM-only
411292	Community	ai4bharat/IndicBERTv2-MLM-only
739397	None	ai4bharat/IndicBERTv2-MLM-only
33049	None	ai4bharat/IndicBERTv2-MLM-only
234943	Individual	ai4bharat/IndicBERTv2-MLM-only
85567	None	ai4bharat/IndicBERTv2-MLM-only
898840	None	ai4bharat/IndicBERTv2-MLM-only
110149	Individual	ai4bharat/IndicBERTv2-MLM-only
928802	Individual	ai4bharat/IndicBERTv2-MLM-only
65232	None	ai4bharat/IndicBERTv2-MLM-only
609733	Community	ai4bharat/IndicBERTv2-MLM-only
607110	None	ai4bharat/IndicBERTv2-MLM-only
656146	None	ai4bharat/IndicBERTv2-MLM-only
122819	None	ai4bharat/IndicBERTv2-MLM-only
924773	Society	ai4bharat/IndicBERTv2-MLM-only
855239	None	ai4bharat/IndicBERTv2-MLM-only
455140	None	ai4bharat/IndicBERTv2-MLM-only
172685	Organization	ai4bharat/IndicBERTv2-MLM-only
