id	label	model
355570	Abusive	google/muril-base-cased
576652	None	google/muril-base-cased
230254	Political Hate	google/muril-base-cased
396913	None	google/muril-base-cased
160607	None	google/muril-base-cased
775615	None	google/muril-base-cased
634523	Political Hate	google/muril-base-cased
313291	Abusive	google/muril-base-cased
631046	Abusive	google/muril-base-cased
550426	Political Hate	google/muril-base-cased
807498	None	google/muril-base-cased
388081	None	google/muril-base-cased
532701	None	google/muril-base-cased
506934	None	google/muril-base-cased
322440	None	google/muril-base-cased
507780	None	google/muril-base-cased
133106	Political Hate	google/muril-base-cased
584019	None	google/muril-base-cased
474793	None	google/muril-base-cased
890928	None	google/muril-base-cased
888703	None	google/muril-base-cased
391227	None	google/muril-base-cased
511127	None	google/muril-base-cased
507374	None	google/muril-base-cased
680347	None	google/muril-base-cased
63627	None	google/muril-base-cased
903197	Abusive	google/muril-base-cased
938868	None	google/muril-base-cased
675732	None	google/muril-base-cased
482546	None	google/muril-base-cased
675440	None	google/muril-base-cased
115168	None	google/muril-base-cased
352533	Political Hate	google/muril-base-cased
630861	Abusive	google/muril-base-cased
768879	Abusive	google/muril-base-cased
882539	None	google/muril-base-cased
558518	None	google/muril-base-cased
937312	None	google/muril-base-cased
422059	None	google/muril-base-cased
416662	None	google/muril-base-cased
632696	Abusive	google/muril-base-cased
203962	None	google/muril-base-cased
857709	None	google/muril-base-cased
793617	None	google/muril-base-cased
486353	None	google/muril-base-cased
635854	None	google/muril-base-cased
84223	None	google/muril-base-cased
150930	None	google/muril-base-cased
156149	None	google/muril-base-cased
772243	Political Hate	google/muril-base-cased
644418	None	google/muril-base-cased
723392	Political Hate	google/muril-base-cased
717266	None	google/muril-base-cased
75367	Religious Hate	google/muril-base-cased
398304	None	google/muril-base-cased
350619	None	google/muril-base-cased
633361	Abusive	google/muril-base-cased
545400	None	google/muril-base-cased
184710	Religious Hate	google/muril-base-cased
126450	None	google/muril-base-cased
157874	Abusive	google/muril-base-cased
268695	None	google/muril-base-cased
443262	Profane	google/muril-base-cased
405050	Abusive	google/muril-base-cased
475199	None	google/muril-base-cased
909906	None	google/muril-base-cased
619424	Profane	google/muril-base-cased
338317	Political Hate	google/muril-base-cased
208842	None	google/muril-base-cased
297713	Political Hate	google/muril-base-cased
198549	Political Hate	google/muril-base-cased
240451	None	google/muril-base-cased
432313	None	google/muril-base-cased
556009	Profane	google/muril-base-cased
291078	None	google/muril-base-cased
647866	Abusive	google/muril-base-cased
885374	Abusive	google/muril-base-cased
149363	None	google/muril-base-cased
169573	None	google/muril-base-cased
456507	Abusive	google/muril-base-cased
589233	None	google/muril-base-cased
112377	None	google/muril-base-cased
831724	Abusive	google/muril-base-cased
5407	None	google/muril-base-cased
15943	Political Hate	google/muril-base-cased
741246	None	google/muril-base-cased
61405	None	google/muril-base-cased
915869	None	google/muril-base-cased
511267	None	google/muril-base-cased
1471	None	google/muril-base-cased
367605	Abusive	google/muril-base-cased
174842	None	google/muril-base-cased
137391	Political Hate	google/muril-base-cased
840729	None	google/muril-base-cased
416127	Profane	google/muril-base-cased
330333	Abusive	google/muril-base-cased
670421	None	google/muril-base-cased
242499	None	google/muril-base-cased
144117	Political Hate	google/muril-base-cased
639424	Abusive	google/muril-base-cased
394368	Religious Hate	google/muril-base-cased
291259	Abusive	google/muril-base-cased
142509	None	google/muril-base-cased
226408	Profane	google/muril-base-cased
486351	None	google/muril-base-cased
865343	None	google/muril-base-cased
490548	Abusive	google/muril-base-cased
430804	None	google/muril-base-cased
292631	None	google/muril-base-cased
399708	None	google/muril-base-cased
62074	None	google/muril-base-cased
277817	None	google/muril-base-cased
451449	None	google/muril-base-cased
937837	None	google/muril-base-cased
69996	Political Hate	google/muril-base-cased
472779	None	google/muril-base-cased
593869	Political Hate	google/muril-base-cased
113374	None	google/muril-base-cased
295098	None	google/muril-base-cased
688164	None	google/muril-base-cased
754307	Religious Hate	google/muril-base-cased
185344	Abusive	google/muril-base-cased
206819	None	google/muril-base-cased
776128	Religious Hate	google/muril-base-cased
438265	None	google/muril-base-cased
586064	None	google/muril-base-cased
588534	None	google/muril-base-cased
863686	None	google/muril-base-cased
694501	Abusive	google/muril-base-cased
97900	None	google/muril-base-cased
166900	Abusive	google/muril-base-cased
109971	None	google/muril-base-cased
497464	Abusive	google/muril-base-cased
376477	None	google/muril-base-cased
65718	None	google/muril-base-cased
784043	None	google/muril-base-cased
702897	None	google/muril-base-cased
352371	None	google/muril-base-cased
52223	None	google/muril-base-cased
131128	None	google/muril-base-cased
13831	Abusive	google/muril-base-cased
148597	None	google/muril-base-cased
60602	None	google/muril-base-cased
752509	Political Hate	google/muril-base-cased
730085	None	google/muril-base-cased
625048	None	google/muril-base-cased
541629	None	google/muril-base-cased
895206	Abusive	google/muril-base-cased
725993	None	google/muril-base-cased
296053	None	google/muril-base-cased
240086	None	google/muril-base-cased
106374	Abusive	google/muril-base-cased
2358	None	google/muril-base-cased
655996	None	google/muril-base-cased
2640	Political Hate	google/muril-base-cased
583695	Abusive	google/muril-base-cased
740126	Abusive	google/muril-base-cased
116038	Abusive	google/muril-base-cased
839438	None	google/muril-base-cased
216777	Abusive	google/muril-base-cased
717153	None	google/muril-base-cased
628314	Profane	google/muril-base-cased
49560	Abusive	google/muril-base-cased
484546	None	google/muril-base-cased
411292	Profane	google/muril-base-cased
739397	None	google/muril-base-cased
33049	Abusive	google/muril-base-cased
234943	None	google/muril-base-cased
85567	None	google/muril-base-cased
898840	None	google/muril-base-cased
110149	Abusive	google/muril-base-cased
928802	Profane	google/muril-base-cased
65232	None	google/muril-base-cased
609733	Abusive	google/muril-base-cased
607110	None	google/muril-base-cased
656146	None	google/muril-base-cased
122819	None	google/muril-base-cased
924773	Abusive	google/muril-base-cased
855239	None	google/muril-base-cased
455140	None	google/muril-base-cased
172685	Political Hate	google/muril-base-cased
705941	None	google/muril-base-cased
317297	None	google/muril-base-cased
637876	Political Hate	google/muril-base-cased
198449	None	google/muril-base-cased
822721	Religious Hate	google/muril-base-cased
347419	None	google/muril-base-cased
503146	None	google/muril-base-cased
601962	Profane	google/muril-base-cased
847061	Profane	google/muril-base-cased
449847	Abusive	google/muril-base-cased
266272	None	google/muril-base-cased
579593	Abusive	google/muril-base-cased
696370	None	google/muril-base-cased
282600	Abusive	google/muril-base-cased
901656	None	google/muril-base-cased
348015	None	google/muril-base-cased
436616	None	google/muril-base-cased
257730	Political Hate	google/muril-base-cased
662170	None	google/muril-base-cased
385756	None	google/muril-base-cased
359726	None	google/muril-base-cased
660956	None	google/muril-base-cased
767839	None	google/muril-base-cased
104694	None	google/muril-base-cased
939708	Abusive	google/muril-base-cased
918343	None	google/muril-base-cased
169088	None	google/muril-base-cased
559219	Political Hate	google/muril-base-cased
313940	Profane	google/muril-base-cased
156518	None	google/muril-base-cased
475465	Political Hate	google/muril-base-cased
796521	None	google/muril-base-cased
340667	None	google/muril-base-cased
871730	None	google/muril-base-cased
526989	None	google/muril-base-cased
2000	Profane	google/muril-base-cased
770360	None	google/muril-base-cased
97016	None	google/muril-base-cased
759827	None	google/muril-base-cased
121027	Abusive	google/muril-base-cased
398334	None	google/muril-base-cased
88547	Abusive	google/muril-base-cased
388063	Abusive	google/muril-base-cased
584267	None	google/muril-base-cased
199146	None	google/muril-base-cased
862801	None	google/muril-base-cased
663203	None	google/muril-base-cased
384078	None	google/muril-base-cased
674707	None	google/muril-base-cased
248801	None	google/muril-base-cased
434904	None	google/muril-base-cased
892832	Political Hate	google/muril-base-cased
849635	None	google/muril-base-cased
357655	None	google/muril-base-cased
38822	None	google/muril-base-cased
15868	None	google/muril-base-cased
92875	None	google/muril-base-cased
881948	None	google/muril-base-cased
930602	None	google/muril-base-cased
297212	None	google/muril-base-cased
720687	None	google/muril-base-cased
129760	None	google/muril-base-cased
195054	Political Hate	google/muril-base-cased
109394	None	google/muril-base-cased
869427	None	google/muril-base-cased
916439	Profane	google/muril-base-cased
137360	None	google/muril-base-cased
617422	None	google/muril-base-cased
78119	Abusive	google/muril-base-cased
723502	None	google/muril-base-cased
478562	None	google/muril-base-cased
65211	Political Hate	google/muril-base-cased
509559	None	google/muril-base-cased
326033	Profane	google/muril-base-cased
863542	Political Hate	google/muril-base-cased
700913	Political Hate	google/muril-base-cased
674516	Abusive	google/muril-base-cased
559600	Political Hate	google/muril-base-cased
503290	Abusive	google/muril-base-cased
896878	None	google/muril-base-cased
134107	None	google/muril-base-cased
249718	None	google/muril-base-cased
163349	None	google/muril-base-cased
401513	None	google/muril-base-cased
650595	Abusive	google/muril-base-cased
752284	None	google/muril-base-cased
865890	None	google/muril-base-cased
186435	None	google/muril-base-cased
373339	None	google/muril-base-cased
286709	None	google/muril-base-cased
643016	None	google/muril-base-cased
27134	None	google/muril-base-cased
593062	None	google/muril-base-cased
676443	None	google/muril-base-cased
614707	None	google/muril-base-cased
61510	Abusive	google/muril-base-cased
153559	None	google/muril-base-cased
433441	None	google/muril-base-cased
216305	Political Hate	google/muril-base-cased
910124	None	google/muril-base-cased
620809	Political Hate	google/muril-base-cased
932421	Abusive	google/muril-base-cased
425270	Profane	google/muril-base-cased
273781	None	google/muril-base-cased
187613	Political Hate	google/muril-base-cased
124364	None	google/muril-base-cased
877298	Abusive	google/muril-base-cased
605600	None	google/muril-base-cased
349142	None	google/muril-base-cased
780477	None	google/muril-base-cased
850714	Abusive	google/muril-base-cased
182549	Political Hate	google/muril-base-cased
591436	None	google/muril-base-cased
532973	Religious Hate	google/muril-base-cased
254837	Abusive	google/muril-base-cased
570134	None	google/muril-base-cased
600873	None	google/muril-base-cased
897692	Abusive	google/muril-base-cased
145602	None	google/muril-base-cased
674074	Political Hate	google/muril-base-cased
617154	Abusive	google/muril-base-cased
131424	None	google/muril-base-cased
863095	None	google/muril-base-cased
753046	Political Hate	google/muril-base-cased
889442	None	google/muril-base-cased
290088	Political Hate	google/muril-base-cased
158006	None	google/muril-base-cased
915317	None	google/muril-base-cased
928884	Profane	google/muril-base-cased
845497	None	google/muril-base-cased
337012	None	google/muril-base-cased
806329	None	google/muril-base-cased
513110	None	google/muril-base-cased
313334	None	google/muril-base-cased
843096	Abusive	google/muril-base-cased
406040	None	google/muril-base-cased
436473	None	google/muril-base-cased
864150	None	google/muril-base-cased
307617	Abusive	google/muril-base-cased
486690	None	google/muril-base-cased
197326	Political Hate	google/muril-base-cased
295541	Political Hate	google/muril-base-cased
264754	Abusive	google/muril-base-cased
214178	None	google/muril-base-cased
288143	None	google/muril-base-cased
77822	Profane	google/muril-base-cased
659471	None	google/muril-base-cased
441154	Religious Hate	google/muril-base-cased
304049	Profane	google/muril-base-cased
635950	None	google/muril-base-cased
863812	Profane	google/muril-base-cased
642147	None	google/muril-base-cased
206032	Political Hate	google/muril-base-cased
936269	None	google/muril-base-cased
87245	None	google/muril-base-cased
831967	Political Hate	google/muril-base-cased
773650	None	google/muril-base-cased
578805	Profane	google/muril-base-cased
54423	None	google/muril-base-cased
187408	None	google/muril-base-cased
446182	Abusive	google/muril-base-cased
240952	None	google/muril-base-cased
609430	None	google/muril-base-cased
32107	None	google/muril-base-cased
257935	None	google/muril-base-cased
823899	None	google/muril-base-cased
685145	None	google/muril-base-cased
398331	Political Hate	google/muril-base-cased
153024	None	google/muril-base-cased
175531	Profane	google/muril-base-cased
446560	Profane	google/muril-base-cased
418942	None	google/muril-base-cased
594047	None	google/muril-base-cased
542787	None	google/muril-base-cased
506353	Political Hate	google/muril-base-cased
841821	None	google/muril-base-cased
427816	Political Hate	google/muril-base-cased
186081	Political Hate	google/muril-base-cased
63181	None	google/muril-base-cased
474439	None	google/muril-base-cased
266781	Religious Hate	google/muril-base-cased
863333	None	google/muril-base-cased
99308	None	google/muril-base-cased
411516	Abusive	google/muril-base-cased
917711	None	google/muril-base-cased
297791	None	google/muril-base-cased
837511	None	google/muril-base-cased
516611	None	google/muril-base-cased
361540	None	google/muril-base-cased
289632	None	google/muril-base-cased
557898	Abusive	google/muril-base-cased
478098	None	google/muril-base-cased
219774	None	google/muril-base-cased
639571	Abusive	google/muril-base-cased
458029	Profane	google/muril-base-cased
26006	Profane	google/muril-base-cased
615341	None	google/muril-base-cased
365272	Abusive	google/muril-base-cased
446152	Profane	google/muril-base-cased
924516	None	google/muril-base-cased
912732	None	google/muril-base-cased
3376	None	google/muril-base-cased
873206	None	google/muril-base-cased
147620	None	google/muril-base-cased
48729	None	google/muril-base-cased
118706	Abusive	google/muril-base-cased
496287	None	google/muril-base-cased
633278	None	google/muril-base-cased
556423	None	google/muril-base-cased
192902	None	google/muril-base-cased
750879	None	google/muril-base-cased
715529	None	google/muril-base-cased
134711	None	google/muril-base-cased
660107	None	google/muril-base-cased
437345	None	google/muril-base-cased
214891	Political Hate	google/muril-base-cased
900908	Abusive	google/muril-base-cased
763719	None	google/muril-base-cased
315444	Abusive	google/muril-base-cased
455707	None	google/muril-base-cased
290653	Political Hate	google/muril-base-cased
691850	None	google/muril-base-cased
318941	Profane	google/muril-base-cased
182737	Political Hate	google/muril-base-cased
285028	Political Hate	google/muril-base-cased
904223	Abusive	google/muril-base-cased
291039	None	google/muril-base-cased
645637	Abusive	google/muril-base-cased
328958	None	google/muril-base-cased
168539	None	google/muril-base-cased
375694	None	google/muril-base-cased
501348	Abusive	google/muril-base-cased
30143	None	google/muril-base-cased
565055	None	google/muril-base-cased
481211	Abusive	google/muril-base-cased
8371	None	google/muril-base-cased
757645	None	google/muril-base-cased
738411	Abusive	google/muril-base-cased
767666	Abusive	google/muril-base-cased
261763	None	google/muril-base-cased
351660	Profane	google/muril-base-cased
476158	Political Hate	google/muril-base-cased
865803	None	google/muril-base-cased
111001	Political Hate	google/muril-base-cased
61880	Abusive	google/muril-base-cased
530551	None	google/muril-base-cased
583453	None	google/muril-base-cased
764722	None	google/muril-base-cased
511997	None	google/muril-base-cased
884021	None	google/muril-base-cased
434129	None	google/muril-base-cased
318573	None	google/muril-base-cased
760589	Abusive	google/muril-base-cased
804650	None	google/muril-base-cased
528897	None	google/muril-base-cased
716202	None	google/muril-base-cased
670284	None	google/muril-base-cased
869145	Abusive	google/muril-base-cased
565795	None	google/muril-base-cased
801623	None	google/muril-base-cased
553622	None	google/muril-base-cased
690373	None	google/muril-base-cased
421996	Abusive	google/muril-base-cased
584595	Abusive	google/muril-base-cased
790924	None	google/muril-base-cased
839704	Political Hate	google/muril-base-cased
939459	Abusive	google/muril-base-cased
533215	None	google/muril-base-cased
72989	Political Hate	google/muril-base-cased
577898	None	google/muril-base-cased
912409	None	google/muril-base-cased
53215	Profane	google/muril-base-cased
475181	None	google/muril-base-cased
220520	Political Hate	google/muril-base-cased
773174	None	google/muril-base-cased
758814	Profane	google/muril-base-cased
606304	None	google/muril-base-cased
500972	None	google/muril-base-cased
685233	None	google/muril-base-cased
475996	None	google/muril-base-cased
741328	None	google/muril-base-cased
236813	Abusive	google/muril-base-cased
250911	Abusive	google/muril-base-cased
184353	Abusive	google/muril-base-cased
502301	None	google/muril-base-cased
104489	Abusive	google/muril-base-cased
744914	None	google/muril-base-cased
446232	Abusive	google/muril-base-cased
481561	Abusive	google/muril-base-cased
191354	Abusive	google/muril-base-cased
900461	None	google/muril-base-cased
415829	Abusive	google/muril-base-cased
613833	Profane	google/muril-base-cased
718306	Abusive	google/muril-base-cased
496351	Profane	google/muril-base-cased
708366	None	google/muril-base-cased
578669	None	google/muril-base-cased
487410	None	google/muril-base-cased
360171	Profane	google/muril-base-cased
97036	Profane	google/muril-base-cased
782954	Political Hate	google/muril-base-cased
881673	Abusive	google/muril-base-cased
193131	Political Hate	google/muril-base-cased
113089	None	google/muril-base-cased
640459	Abusive	google/muril-base-cased
863300	None	google/muril-base-cased
166765	None	google/muril-base-cased
465600	Political Hate	google/muril-base-cased
524846	None	google/muril-base-cased
377912	Abusive	google/muril-base-cased
647030	Abusive	google/muril-base-cased
389642	Abusive	google/muril-base-cased
838786	None	google/muril-base-cased
683189	None	google/muril-base-cased
44208	Abusive	google/muril-base-cased
129258	None	google/muril-base-cased
537879	Abusive	google/muril-base-cased
828437	Political Hate	google/muril-base-cased
910625	Abusive	google/muril-base-cased
897725	None	google/muril-base-cased
129142	Abusive	google/muril-base-cased
520734	None	google/muril-base-cased
274405	Abusive	google/muril-base-cased
187223	Political Hate	google/muril-base-cased
679398	Profane	google/muril-base-cased
843495	None	google/muril-base-cased
888495	Abusive	google/muril-base-cased
762390	None	google/muril-base-cased
385068	None	google/muril-base-cased
668222	None	google/muril-base-cased
555345	Abusive	google/muril-base-cased
427170	None	google/muril-base-cased
358744	None	google/muril-base-cased
175954	None	google/muril-base-cased
685817	None	google/muril-base-cased
484759	Abusive	google/muril-base-cased
395035	None	google/muril-base-cased
176114	None	google/muril-base-cased
300739	None	google/muril-base-cased
528625	None	google/muril-base-cased
511158	None	google/muril-base-cased
453505	Political Hate	google/muril-base-cased
293969	Abusive	google/muril-base-cased
647598	None	google/muril-base-cased
553699	Political Hate	google/muril-base-cased
95466	Abusive	google/muril-base-cased
835149	Abusive	google/muril-base-cased
748909	Abusive	google/muril-base-cased
194226	Political Hate	google/muril-base-cased
142118	None	google/muril-base-cased
870702	Abusive	google/muril-base-cased
364886	None	google/muril-base-cased
112111	None	google/muril-base-cased
899804	None	google/muril-base-cased
696989	None	google/muril-base-cased
